Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
184,Rev1,1,W007,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,75.03,70.93,66.95,455.2,True,True,True,False,0,0.0,
185,Rev1,1,W007,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,74.83,72.0,74.3,464.4,True,True,False,False,0,0.0,
186,Rev1,1,W007,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,75.31,70.07,69.36,418.5,False,True,True,True,0,0.0,
187,Rev1,1,W007,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.12,72.66,65.99,436.3,True,True,True,True,0,0.0,
188,Rev1,1,W007,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,72.81,67.96,72.18,471.0,True,True,False,False,0,0.0,
189,Rev1,1,W007,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,74.97,70.97,68.64,434.6,True,True,True,True,0,0.0,
190,Rev1,1,W007,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,73.15,69.04,62.83,414.3,True,True,True,True,0,0.0,
191,Rev1,1,W007,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,72.89,71.68,69.11,446.7,True,True,True,True,0,0.0,
192,Rev1,1,W007,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,73.88,69.05,66.88,457.8,True,True,True,False,0,0.0,
193,Rev1,1,W007,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,74.88,73.09,65.02,442.7,True,False,True,True,1,6.36,polymer_residue
194,Rev1,1,W007,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,73.7,67.32,69.23,451.7,True,True,True,True,0,0.0,
195,Rev1,1,W007,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,75.12,69.66,71.39,445.1,True,True,False,True,3,19.16,polymer_residue
196,Rev1,1,W007,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,74.58,70.9,69.77,459.5,True,True,True,False,0,0.0,
197,Rev1,1,W007,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,73.81,67.75,72.97,432.5,True,True,False,True,0,0.0,
198,Rev1,1,W007,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,74.08,70.03,68.83,442.1,True,True,True,True,0,0.0,
199,Rev1,1,W007,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,74.36,70.81,64.06,421.3,True,True,True,True,0,0.0,
200,Rev1,1,W007,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,75.84,68.41,74.42,425.2,False,True,False,True,0,0.0,
201,Rev1,1,W007,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,76.85,70.43,68.04,470.4,False,True,True,False,0,0.0,
202,Rev1,1,W007,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,75.97,73.62,70.79,442.1,False,False,False,True,4,14.82,
203,Rev1,1,W007,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,75.82,71.35,71.67,425.6,False,True,False,True,0,0.0,
204,Rev1,1,W008,AE-3200,CH-B,C1,Center,0.0,0.0,72.41,72.38,67.89,416.1,True,True,True,True,0,0.0,
205,Rev1,1,W008,AE-3200,CH-B,MID-01,Mid,0.52,30.0,71.35,71.71,63.84,388.0,True,True,True,True,0,0.0,
206,Rev1,1,W008,AE-3200,CH-B,MID-02,Mid,0.52,90.0,73.85,71.93,62.05,399.0,True,True,True,True,0,0.0,
207,Rev1,1,W008,AE-3200,CH-B,MID-03,Mid,0.52,150.0,73.99,71.26,63.72,393.3,True,True,True,True,0,0.0,
208,Rev1,1,W008,AE-3200,CH-B,MID-04,Mid,0.52,210.0,75.4,67.89,67.86,406.8,False,True,True,True,0,0.0,
209,Rev1,1,W008,AE-3200,CH-B,MID-05,Mid,0.52,270.0,70.3,69.42,64.81,424.8,True,True,True,True,0,0.0,
210,Rev1,1,W008,AE-3200,CH-B,MID-06,Mid,0.52,330.0,72.59,73.13,65.02,433.1,True,False,True,True,0,0.0,
211,Rev1,1,W008,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,75.88,70.78,69.87,454.5,False,True,True,False,2,12.35,polymer_residue
212,Rev1,1,W008,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,75.01,72.11,66.53,438.9,True,True,True,True,0,0.0,
213,Rev1,1,W008,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,74.77,71.8,68.76,404.5,True,True,True,True,0,0.0,
214,Rev1,1,W008,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,76.41,71.5,64.83,417.0,False,True,True,True,0,0.0,
215,Rev1,1,W008,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,75.24,71.53,73.22,426.6,False,True,False,True,1,3.33,pressure_spike
216,Rev1,1,W008,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.0,71.15,67.72,435.1,True,True,True,True,1,6.09,
217,Rev1,1,W008,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,71.88,72.35,64.97,384.3,True,True,True,True,0,0.0,
218,Rev1,1,W008,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,76.67,71.43,70.44,417.1,False,True,True,True,1,3.11,
219,Rev1,1,W008,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,75.46,72.25,66.89,464.1,False,True,True,False,1,4.32,pressure_spike
220,Rev1,1,W008,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,72.79,69.83,69.15,436.0,True,True,True,True,1,6.38,
221,Rev1,1,W008,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,74.0,70.35,71.05,414.1,True,True,False,True,1,1.93,arc_event
222,Rev1,1,W008,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,77.27,70.2,74.16,420.2,False,True,False,True,0,0.0,
223,Rev1,1,W008,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,76.76,71.17,68.08,448.2,False,True,True,True,2,6.27,polymer_residue
224,Rev1,1,W008,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,73.09,74.95,69.24,412.1,True,False,True,True,0,0.0,
225,Rev1,1,W008,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,76.28,73.11,66.29,431.3,False,False,True,True,1,4.62,pressure_spike
226,Rev1,1,W008,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,76.62,73.56,68.41,448.0,False,False,True,True,1,5.91,polymer_residue
227,Rev1,1,W008,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,76.0,70.07,70.02,492.3,False,True,True,False,2,5.93,polymer_residue
228,Rev1,1,W008,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,75.75,71.9,68.8,452.6,False,True,True,False,1,3.63,arc_event
229,Rev1,1,W008,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,75.09,74.3,70.87,407.0,True,False,False,True,0,0.0,
230,Rev1,1,W008,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.05,74.83,68.01,450.2,True,False,True,True,0,0.0,
231,Rev1,1,W008,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,74.47,71.22,69.91,442.9,True,True,True,True,2,10.72,polymer_residue
232,Rev1,1,W008,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,76.18,74.91,66.75,443.6,False,False,True,True,0,0.0,
233,Rev7,7,W009,PX-7500,CH-D,C1,Center,0.0,0.0,71.57,70.09,70.76,410.3,True,True,False,True,0,0.0,
234,Rev7,7,W009,PX-7500,CH-D,MID-01,Mid,0.52,30.0,71.69,72.25,64.32,458.0,True,True,True,False,0,0.0,
235,Rev7,7,W009,PX-7500,CH-D,MID-02,Mid,0.52,90.0,74.8,71.62,71.05,435.0,True,True,False,True,0,0.0,
236,Rev7,7,W009,PX-7500,CH-D,MID-03,Mid,0.52,150.0,71.99,69.88,65.98,422.9,True,True,True,True,0,0.0,
237,Rev7,7,W009,PX-7500,CH-D,MID-04,Mid,0.52,210.0,75.98,70.36,61.19,401.4,False,True,True,True,0,0.0,
238,Rev7,7,W009,PX-7500,CH-D,MID-05,Mid,0.52,270.0,72.47,68.77,62.14,392.8,True,True,True,True,0,0.0,
239,Rev7,7,W009,PX-7500,CH-D,MID-06,Mid,0.52,330.0,72.81,70.25,66.95,407.5,True,True,True,True,1,3.4,pressure_spike
240,Rev7,7,W009,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,76.69,71.67,70.71,426.6,False,True,False,True,2,10.5,pressure_spike
241,Rev7,7,W009,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,72.72,71.57,67.93,438.4,True,True,True,True,0,0.0,
242,Rev7,7,W009,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,74.52,71.47,65.62,428.2,True,True,True,True,0,0.0,
243,Rev7,7,W009,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,74.47,70.02,65.51,416.4,True,True,True,True,1,5.66,
244,Rev7,7,W009,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,74.05,71.02,67.96,432.4,True,True,True,True,1,2.69,esc_temp_drift
245,Rev7,7,W009,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,73.85,70.64,68.26,404.6,True,True,True,True,1,5.11,polymer_residue
246,Rev7,7,W009,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,74.88,71.77,72.49,456.1,True,True,False,False,2,9.42,
247,Rev7,7,W009,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,76.94,72.18,75.02,461.4,False,True,False,False,0,0.0,
248,Rev7,7,W009,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,74.95,68.7,69.68,418.4,True,True,True,True,1,3.03,polymer_residue
249,Rev7,7,W009,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,74.34,70.51,66.52,424.3,True,True,True,True,1,4.22,endpoint_late
250,Rev7,7,W009,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,74.55,73.38,68.86,447.5,True,False,True,True,0,0.0,
251,Rev7,7,W009,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,74.47,70.75,76.2,441.3,True,True,False,True,0,0.0,
252,Rev7,7,W009,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,74.79,72.32,73.14,431.1,True,True,False,True,2,8.47,
253,Rev7,7,W009,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,73.85,72.15,68.64,430.7,True,True,True,True,2,7.55,polymer_residue
254,Rev7,7,W009,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,73.69,72.91,69.08,442.5,True,False,True,True,0,0.0,
255,Rev7,7,W009,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,76.48,69.04,69.2,435.5,False,True,True,True,0,0.0,
256,Rev7,7,W009,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,73.92,69.9,65.46,418.2,True,True,True,True,0,0.0,
257,Rev7,7,W009,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,75.05,68.41,67.48,437.0,True,True,True,True,0,0.0,
258,Rev7,7,W009,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,75.85,71.8,70.1,415.7,False,True,True,True,1,2.7,
259,Rev7,7,W009,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,73.32,69.84,66.94,425.0,True,True,True,True,1,2.08,polymer_residue
260,Rev7,7,W009,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,76.34,73.17,70.45,401.8,False,False,True,True,2,7.27,
261,Rev7,7,W009,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,75.13,70.12,73.39,428.4,True,True,False,True,0,0.0,
262,Rev5,5,W010,AE-3200,CH-B,C1,Center,0.0,0.0,71.54,69.15,64.41,385.7,True,True,True,True,0,0.0,
263,Rev5,5,W010,AE-3200,CH-B,MID-01,Mid,0.52,30.0,72.14,68.86,68.91,404.5,True,True,True,True,0,0.0,
264,Rev5,5,W010,AE-3200,CH-B,MID-02,Mid,0.52,90.0,71.86,69.18,69.42,392.5,True,True,True,True,0,0.0,
265,Rev5,5,W010,AE-3200,CH-B,MID-03,Mid,0.52,150.0,71.99,69.69,65.34,440.9,True,True,True,True,0,0.0,
266,Rev5,5,W010,AE-3200,CH-B,MID-04,Mid,0.52,210.0,71.4,70.08,70.19,468.0,True,True,True,False,0,0.0,
267,Rev5,5,W010,AE-3200,CH-B,MID-05,Mid,0.52,270.0,70.95,69.41,64.26,453.5,True,True,True,False,0,0.0,
268,Rev5,5,W010,AE-3200,CH-B,MID-06,Mid,0.52,330.0,73.78,68.4,66.9,438.9,True,True,True,True,0,0.0,
269,Rev5,5,W010,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,74.08,68.83,66.88,435.7,True,True,True,True,1,4.8,
270,Rev5,5,W010,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,73.74,68.92,68.36,450.3,True,True,True,True,0,0.0,
271,Rev5,5,W010,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,73.43,70.57,70.6,450.0,True,True,False,True,0,0.0,
272,Rev5,5,W010,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,74.32,70.14,75.41,429.4,True,True,False,True,0,0.0,
273,Rev5,5,W010,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,74.14,69.77,70.81,456.0,True,True,False,False,2,5.33,polymer_residue
274,Rev5,5,W010,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.15,66.65,69.41,427.4,True,True,True,True,1,5.1,
275,Rev5,5,W010,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,72.7,68.48,66.6,432.5,True,True,True,True,0,0.0,
276,Rev5,5,W010,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,72.55,71.48,66.78,449.4,True,True,True,True,0,0.0,
277,Rev5,5,W010,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,73.42,72.05,68.89,420.7,True,True,True,True,2,5.81,
278,Rev5,5,W010,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,75.95,70.08,75.9,433.0,False,True,False,True,1,3.38,
279,Rev5,5,W010,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,73.2,73.7,66.71,464.1,True,False,True,False,0,0.0,
280,Rev5,5,W010,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,72.84,70.46,70.78,456.5,True,True,False,False,0,0.0,
281,Rev5,5,W010,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,74.68,70.33,64.37,440.7,True,True,True,True,0,0.0,
282,Rev5,5,W010,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,73.94,68.97,68.32,424.4,True,True,True,True,0,0.0,
283,Rev5,5,W010,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,71.25,70.91,67.75,471.1,True,True,True,False,0,0.0,
284,Rev5,5,W010,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,73.55,72.31,68.75,453.2,True,True,True,False,0,0.0,
285,Rev5,5,W010,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,73.48,70.53,69.49,471.7,True,True,True,False,2,4.25,
286,Rev5,5,W010,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,74.9,72.1,74.32,438.6,True,True,False,True,1,1.91,
287,Rev5,5,W010,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,73.62,71.91,67.47,404.6,True,True,True,True,1,3.4,
288,Rev5,5,W010,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.49,72.4,64.85,442.7,False,True,True,True,0,0.0,
289,Rev5,5,W010,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,75.25,72.46,69.88,437.5,False,True,True,True,0,0.0,
290,Rev5,5,W010,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,73.89,69.51,69.41,446.3,True,True,True,True,1,4.0,polymer_residue
291,Rev4,4,W011,AE-3200,CH-A,C1,Center,0.0,0.0,73.3,69.55,68.66,431.6,True,True,True,True,0,0.0,
292,Rev4,4,W011,AE-3200,CH-A,MID-01,Mid,0.52,30.0,73.18,71.37,62.67,430.0,True,True,True,True,0,0.0,
293,Rev4,4,W011,AE-3200,CH-A,MID-02,Mid,0.52,90.0,71.99,71.03,65.02,417.0,True,True,True,True,2,10.64,
294,Rev4,4,W011,AE-3200,CH-A,MID-03,Mid,0.52,150.0,72.03,74.63,68.19,437.0,True,False,True,True,0,0.0,
295,Rev4,4,W011,AE-3200,CH-A,MID-04,Mid,0.52,210.0,72.68,73.8,64.67,403.8,True,False,True,True,1,4.39,
296,Rev4,4,W011,AE-3200,CH-A,MID-05,Mid,0.52,270.0,72.3,73.4,68.76,447.1,True,False,True,True,0,0.0,
297,Rev4,4,W011,AE-3200,CH-A,MID-06,Mid,0.52,330.0,74.17,71.69,66.68,439.8,True,True,True,True,0,0.0,
298,Rev4,4,W011,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,73.47,74.11,69.48,442.2,True,False,True,True,1,4.77,esc_temp_drift
299,Rev4,4,W011,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,73.92,72.12,70.91,464.9,True,True,False,False,0,0.0,
300,Rev4,4,W011,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,73.48,73.48,68.03,460.1,True,False,True,False,0,0.0,
301,Rev4,4,W011,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,74.87,70.69,72.48,440.6,True,True,False,True,1,4.42,
302,Rev4,4,W011,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,74.04,74.46,67.71,474.0,True,False,True,False,0,0.0,
303,Rev4,4,W011,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,72.99,75.19,69.93,456.5,True,False,True,False,0,0.0,
304,Rev4,4,W011,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,73.86,74.77,67.79,436.1,True,False,True,True,0,0.0,
305,Rev4,4,W011,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,73.45,69.16,69.14,427.3,True,True,True,True,1,2.59,polymer_residue
306,Rev4,4,W011,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,75.41,74.01,64.03,468.2,False,False,True,False,1,4.27,esc_temp_drift
307,Rev4,4,W011,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,73.49,71.94,73.28,418.1,True,True,False,True,0,0.0,
308,Rev4,4,W011,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,73.15,76.08,68.07,489.5,True,False,True,False,1,4.03,
309,Rev4,4,W011,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,73.25,71.47,70.9,446.0,True,True,False,True,2,8.16,
310,Rev4,4,W011,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,74.59,74.88,73.47,467.9,True,False,False,False,1,3.39,
311,Rev4,4,W011,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,76.0,72.56,71.41,453.3,False,True,False,False,2,12.0,
312,Rev4,4,W011,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,77.28,73.04,63.9,456.2,False,False,True,False,0,0.0,
313,Rev4,4,W011,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,72.06,73.33,70.04,474.5,True,False,True,False,1,5.8,
314,Rev4,4,W011,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,76.48,75.02,66.59,461.7,False,False,True,False,1,3.96,
315,Rev4,4,W011,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,74.67,70.1,67.82,448.1,True,True,True,True,0,0.0,
316,Rev4,4,W011,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,74.84,74.27,70.67,454.1,True,False,False,False,0,0.0,
317,Rev4,4,W011,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,73.47,73.46,74.63,433.3,True,False,False,True,0,0.0,
318,Rev4,4,W011,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,70.77,73.8,70.58,477.3,True,False,True,False,1,6.07,polymer_residue
319,Rev4,4,W011,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,72.99,75.19,72.48,413.0,True,False,False,True,1,5.23,polymer_residue
320,Rev9,9,W012,AE-3200,CH-B,C1,Center,0.0,0.0,73.82,70.52,62.5,370.3,True,True,True,False,0,0.0,
321,Rev9,9,W012,AE-3200,CH-B,MID-01,Mid,0.52,30.0,76.05,72.34,68.64,352.1,False,True,True,False,0,0.0,
322,Rev9,9,W012,AE-3200,CH-B,MID-02,Mid,0.52,90.0,73.55,71.69,67.33,371.2,True,True,True,False,1,2.99,
323,Rev9,9,W012,AE-3200,CH-B,MID-03,Mid,0.52,150.0,73.68,71.92,64.88,390.8,True,True,True,True,0,0.0,
324,Rev9,9,W012,AE-3200,CH-B,MID-04,Mid,0.52,210.0,75.74,70.84,69.0,382.7,False,True,True,True,0,0.0,
325,Rev9,9,W012,AE-3200,CH-B,MID-05,Mid,0.52,270.0,73.4,70.27,65.23,418.2,True,True,True,True,0,0.0,
326,Rev9,9,W012,AE-3200,CH-B,MID-06,Mid,0.52,330.0,74.2,69.62,70.7,414.6,True,True,False,True,0,0.0,
327,Rev9,9,W012,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,74.53,76.6,65.22,384.6,True,False,True,True,0,0.0,
328,Rev9,9,W012,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,76.17,73.04,67.53,370.0,False,False,True,False,2,7.61,polymer_residue
329,Rev9,9,W012,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,74.35,74.72,68.32,408.8,True,False,True,True,0,0.0,
330,Rev9,9,W012,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,74.28,74.05,68.19,381.1,True,False,True,True,1,5.54,
331,Rev9,9,W012,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,72.62,70.51,65.91,383.8,True,True,True,True,0,0.0,
332,Rev9,9,W012,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,73.98,74.51,67.91,376.2,True,False,True,True,0,0.0,
333,Rev9,9,W012,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,78.75,74.65,69.37,394.7,False,False,True,True,0,0.0,
334,Rev9,9,W012,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,76.78,73.08,67.95,410.9,False,False,True,True,0,0.0,
335,Rev9,9,W012,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,73.13,73.2,71.87,368.2,True,False,False,False,0,0.0,
336,Rev9,9,W012,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,72.3,69.77,68.98,364.3,True,True,True,False,0,0.0,
337,Rev9,9,W012,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,76.76,72.03,68.96,398.8,False,True,True,True,0,0.0,
338,Rev9,9,W012,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,75.62,72.16,67.09,423.6,False,True,True,True,1,5.42,
339,Rev9,9,W012,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,76.53,73.3,62.62,404.6,False,False,True,True,2,9.52,
340,Rev9,9,W012,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,76.06,72.12,66.35,388.9,False,True,True,True,1,3.95,
341,Rev9,9,W012,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,76.68,71.1,63.03,455.0,False,True,True,False,0,0.0,
342,Rev9,9,W012,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,75.81,75.23,66.48,399.6,False,False,True,True,1,2.25,polymer_residue
343,Rev9,9,W012,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,74.48,72.28,69.26,397.4,True,True,True,True,0,0.0,
344,Rev9,9,W012,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,75.35,72.97,66.5,381.0,False,False,True,True,1,6.14,polymer_residue
345,Rev9,9,W012,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,75.33,73.04,66.69,386.8,False,False,True,True,0,0.0,
346,Rev9,9,W012,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,76.3,77.71,66.1,397.6,False,False,True,True,0,0.0,
347,Rev9,9,W012,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,74.77,71.78,64.79,392.1,True,True,True,True,0,0.0,
348,Rev9,9,W012,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,76.34,75.01,72.5,376.6,False,False,False,True,1,2.25,
349,Rev11,11,W013,PX-7500,CH-D,C1,Center,0.0,0.0,71.05,67.55,66.46,420.8,True,True,True,True,1,2.98,
350,Rev11,11,W013,PX-7500,CH-D,MID-01,Mid,0.52,30.0,69.88,69.84,72.26,434.0,True,True,False,True,1,2.3,endpoint_late
351,Rev11,11,W013,PX-7500,CH-D,MID-02,Mid,0.52,90.0,73.8,71.11,77.65,471.0,True,True,False,False,0,0.0,
352,Rev11,11,W013,PX-7500,CH-D,MID-03,Mid,0.52,150.0,73.13,69.17,64.17,425.7,True,True,True,True,0,0.0,
353,Rev11,11,W013,PX-7500,CH-D,MID-04,Mid,0.52,210.0,71.83,70.31,71.2,430.5,True,True,False,True,0,0.0,
354,Rev11,11,W013,PX-7500,CH-D,MID-05,Mid,0.52,270.0,70.4,70.44,69.41,458.4,True,True,True,False,0,0.0,
355,Rev11,11,W013,PX-7500,CH-D,MID-06,Mid,0.52,330.0,72.67,70.86,68.99,372.8,True,True,True,False,1,4.01,polymer_residue
356,Rev11,11,W013,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,73.06,72.0,72.92,429.0,True,True,False,True,1,6.27,polymer_residue
357,Rev11,11,W013,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,71.98,72.28,72.74,408.8,True,True,False,True,0,0.0,
358,Rev11,11,W013,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,71.23,69.28,72.01,447.7,True,True,False,True,0,0.0,
359,Rev11,11,W013,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,74.18,72.81,72.2,421.6,True,False,False,True,2,11.95,polymer_residue
360,Rev11,11,W013,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,75.79,68.81,77.12,446.0,False,True,False,True,0,0.0,
361,Rev11,11,W013,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,75.11,71.85,70.06,449.1,True,True,True,True,0,0.0,
362,Rev11,11,W013,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,74.19,70.92,68.11,446.1,True,True,True,True,0,0.0,
363,Rev11,11,W013,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,76.9,71.58,74.83,430.8,False,True,False,True,1,5.31,polymer_residue
364,Rev11,11,W013,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,72.64,69.84,75.52,434.0,True,True,False,True,1,3.95,arc_event
365,Rev11,11,W013,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,75.04,68.76,68.35,403.0,True,True,True,True,0,0.0,
366,Rev11,11,W013,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,74.32,67.44,72.26,456.0,True,True,False,False,2,7.07,polymer_residue
367,Rev11,11,W013,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,76.62,71.43,66.19,455.2,False,True,True,False,1,2.81,polymer_residue
368,Rev11,11,W013,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,73.26,72.33,70.59,421.1,True,True,True,True,1,1.95,arc_event
