Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
176,Rev4,4,W007,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2136.31,2059.61,2054.52,2960.7,True,True,True,False,1,2.96,arc_event
177,Rev4,4,W007,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2143.2,2132.08,2101.87,3284.2,True,True,True,True,0,0.0,
178,Rev4,4,W007,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2132.55,2096.35,2030.65,3043.2,True,True,True,True,0,0.0,
179,Rev4,4,W007,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2157.89,2071.69,1983.1,3327.1,True,True,True,True,0,0.0,
180,Rev4,4,W007,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2150.48,2104.19,1932.17,3070.4,True,True,True,True,0,0.0,
181,Rev4,4,W007,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2151.88,2042.96,2029.35,3530.0,True,True,True,False,0,0.0,
182,Rev4,4,W007,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2153.31,2055.03,2024.05,3197.4,True,True,True,True,1,5.38,polymer_residue
183,Rev4,4,W007,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2168.51,2114.4,1860.3,3066.5,True,True,False,True,1,3.35,esc_temp_drift
184,Rev4,4,W007,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2245.54,2101.63,2014.01,3197.4,False,True,True,True,1,5.72,
185,Rev4,4,W007,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2183.96,2111.78,2100.36,3351.5,True,True,True,True,0,0.0,
186,Rev4,4,W007,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2199.75,2092.19,2101.31,3436.7,True,True,True,True,0,0.0,
187,Rev4,4,W007,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2243.36,2157.05,2086.9,3194.6,False,True,True,True,1,1.9,polymer_residue
188,Rev4,4,W007,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2244.49,2112.06,2102.37,3266.2,False,True,True,True,0,0.0,
189,Rev4,4,W007,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2157.07,2076.44,2009.83,3358.7,True,True,True,True,1,3.51,polymer_residue
190,Rev4,4,W007,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2155.22,2103.14,2068.48,3262.4,True,True,True,True,0,0.0,
191,Rev4,4,W007,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2199.03,2078.35,2119.58,3278.0,True,True,True,True,1,2.94,polymer_residue
192,Rev4,4,W007,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2174.05,2116.57,1952.94,3334.5,True,True,True,True,0,0.0,
193,Rev4,4,W007,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2203.85,2065.41,2069.45,3264.0,True,True,True,True,0,0.0,
194,Rev4,4,W007,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2219.82,2073.02,2050.44,3298.9,True,True,True,True,0,0.0,
195,Rev4,4,W007,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2239.72,2061.89,2109.75,3294.9,False,True,True,True,0,0.0,
196,Rev4,4,W007,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2193.38,2100.33,2003.14,3256.1,True,True,True,True,0,0.0,
197,Rev4,4,W007,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2191.89,2106.75,2068.06,3287.9,True,True,True,True,2,11.13,polymer_residue
198,Rev4,4,W007,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2211.26,2111.19,1952.57,3330.6,True,True,True,True,0,0.0,
199,Rev4,4,W007,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2232.67,2144.58,2047.47,3372.3,False,True,True,True,0,0.0,
200,Rev4,4,W007,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2189.38,2157.27,2117.46,3164.6,True,True,True,True,0,0.0,
201,Rev4,4,W007,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2169.24,2162.56,2116.97,3196.3,True,True,True,True,1,5.99,polymer_residue
202,Rev4,4,W007,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2209.94,2089.64,2016.92,3175.0,True,True,True,True,0,0.0,
203,Rev4,4,W007,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2232.65,2053.33,2059.36,3297.9,False,True,True,True,0,0.0,
204,Rev5,5,W008,AE-3200,CH-B,C1,Center,0.0,0.0,2191.78,2102.4,2038.67,3330.1,True,True,True,True,0,0.0,
205,Rev5,5,W008,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2178.76,2131.42,2087.23,3454.2,True,True,True,True,0,0.0,
206,Rev5,5,W008,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2156.61,2122.65,2114.54,3147.1,True,True,True,True,0,0.0,
207,Rev5,5,W008,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2158.17,2144.32,2040.2,3344.3,True,True,True,True,1,5.24,polymer_residue
208,Rev5,5,W008,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2183.82,2121.54,2278.97,3134.3,True,True,False,True,0,0.0,
209,Rev5,5,W008,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2214.5,2144.3,2174.31,3212.2,True,True,False,True,0,0.0,
210,Rev5,5,W008,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2159.74,2138.12,2114.95,3091.5,True,True,True,True,0,0.0,
211,Rev5,5,W008,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2186.62,2160.0,2114.82,3231.3,True,True,True,True,0,0.0,
212,Rev5,5,W008,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2129.05,2111.77,2186.05,3307.3,True,True,False,True,2,5.71,
213,Rev5,5,W008,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2187.97,2198.2,2094.66,3429.4,True,False,True,True,0,0.0,
214,Rev5,5,W008,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2208.69,2129.07,2062.36,3238.7,True,True,True,True,0,0.0,
215,Rev5,5,W008,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2159.29,2128.58,2136.47,3109.5,True,True,True,True,0,0.0,
216,Rev5,5,W008,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2204.29,2150.72,2191.76,3511.6,True,True,False,False,0,0.0,
217,Rev5,5,W008,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2201.01,2131.97,2119.66,3213.6,True,True,True,True,0,0.0,
218,Rev5,5,W008,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2185.84,2172.1,2127.68,3397.5,True,True,True,True,0,0.0,
219,Rev5,5,W008,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2194.78,2180.86,2110.63,3381.2,True,True,True,True,0,0.0,
220,Rev5,5,W008,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2208.99,2210.53,2080.49,3328.2,True,False,True,True,2,7.1,arc_event
221,Rev5,5,W008,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2184.29,2185.26,2156.06,3166.2,True,True,True,True,0,0.0,
222,Rev5,5,W008,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2223.39,2179.85,2087.42,3085.6,True,True,True,True,1,4.24,
223,Rev5,5,W008,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2198.92,2164.67,2134.59,3436.0,True,True,True,True,0,0.0,
224,Rev5,5,W008,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2185.99,2155.76,2072.67,3478.2,True,True,True,True,0,0.0,
225,Rev5,5,W008,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2198.79,2099.67,2117.21,3332.6,True,True,True,True,1,2.0,
226,Rev5,5,W008,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2196.23,2131.66,2189.6,3439.1,True,True,False,True,1,5.18,
227,Rev5,5,W008,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2218.03,2185.12,2269.98,3434.4,True,True,False,True,1,3.96,esc_temp_drift
228,Rev5,5,W008,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2236.22,2148.14,2061.91,3373.8,False,True,True,True,0,0.0,
229,Rev5,5,W008,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2174.46,2132.9,2083.51,3099.7,True,True,True,True,0,0.0,
230,Rev5,5,W008,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2182.36,2216.67,2271.96,3179.0,True,False,False,True,1,3.95,polymer_residue
231,Rev5,5,W008,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2215.17,2084.35,2144.83,3608.1,True,True,True,False,2,8.84,
232,Rev5,5,W008,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2170.08,2145.79,1956.4,3428.8,True,True,True,True,1,4.42,polymer_residue
233,Rev5,5,W009,AE-3200,CH-B,C1,Center,0.0,0.0,2115.31,2055.14,2069.32,3427.9,True,True,True,True,0,0.0,
234,Rev5,5,W009,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2190.03,2131.85,2161.95,3436.6,True,True,True,True,0,0.0,
235,Rev5,5,W009,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2189.36,2124.1,2172.31,3221.1,True,True,False,True,1,4.58,polymer_residue
236,Rev5,5,W009,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2134.64,2124.45,2032.35,3198.1,True,True,True,True,0,0.0,
237,Rev5,5,W009,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2105.36,2108.55,1992.43,3351.7,True,True,True,True,1,1.91,pressure_spike
238,Rev5,5,W009,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2161.78,2111.54,2069.69,3330.4,True,True,True,True,0,0.0,
239,Rev5,5,W009,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2108.25,2122.51,2098.63,3299.4,True,True,True,True,0,0.0,
240,Rev5,5,W009,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2171.3,2164.09,2096.78,3302.9,True,True,True,True,1,3.2,
241,Rev5,5,W009,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2190.13,2089.27,2112.19,3313.7,True,True,True,True,2,9.02,polymer_residue
242,Rev5,5,W009,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2163.77,2082.29,2120.65,3429.5,True,True,True,True,1,3.27,
243,Rev5,5,W009,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2182.97,2122.68,2134.5,3300.5,True,True,True,True,0,0.0,
244,Rev5,5,W009,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2158.61,2142.34,2050.68,3336.4,True,True,True,True,2,6.69,polymer_residue
245,Rev5,5,W009,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2168.79,2116.84,2140.13,3319.1,True,True,True,True,0,0.0,
246,Rev5,5,W009,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2189.08,2157.92,2096.38,3304.2,True,True,True,True,0,0.0,
247,Rev5,5,W009,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2154.81,2174.89,2107.85,3721.3,True,True,True,False,1,4.21,
248,Rev5,5,W009,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2200.24,2143.04,2051.94,3289.9,True,True,True,True,0,0.0,
249,Rev5,5,W009,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2157.67,2148.8,2114.99,3379.7,True,True,True,True,0,0.0,
250,Rev5,5,W009,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2163.27,2134.46,2166.63,3552.3,True,True,True,False,0,0.0,
251,Rev5,5,W009,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2222.18,2152.05,2098.3,3400.9,True,True,True,True,0,0.0,
252,Rev5,5,W009,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2212.63,2247.7,2087.12,3329.8,True,False,True,True,0,0.0,
253,Rev5,5,W009,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2163.97,2105.28,2207.86,3353.8,True,True,False,True,0,0.0,
254,Rev5,5,W009,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2170.92,2130.96,2114.14,3409.6,True,True,True,True,0,0.0,
255,Rev5,5,W009,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2134.65,2119.48,2184.2,3260.2,True,True,False,True,0,0.0,
256,Rev5,5,W009,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2155.5,2182.25,2145.93,3418.6,True,True,True,True,0,0.0,
257,Rev5,5,W009,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2195.55,2178.54,2117.09,3515.2,True,True,True,False,1,5.96,
258,Rev5,5,W009,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2204.04,2120.53,2114.19,3224.5,True,True,True,True,0,0.0,
259,Rev5,5,W009,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2169.73,2147.91,2094.05,3391.7,True,True,True,True,2,9.93,polymer_residue
260,Rev5,5,W009,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2176.02,2106.02,2121.59,3546.7,True,True,True,False,2,9.73,
261,Rev5,5,W009,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2212.09,2138.2,2166.77,3353.0,True,True,True,True,1,4.93,pressure_spike
262,Rev9,9,W010,AE-3200,CH-B,C1,Center,0.0,0.0,2166.61,2087.1,2090.8,3410.9,True,True,True,True,0,0.0,
263,Rev9,9,W010,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2161.57,2098.9,2085.04,3492.0,True,True,True,True,0,0.0,
264,Rev9,9,W010,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2162.48,2119.14,2104.55,2957.8,True,True,True,False,0,0.0,
265,Rev9,9,W010,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2158.27,2143.01,2135.62,3153.3,True,True,True,True,0,0.0,
266,Rev9,9,W010,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2212.53,2174.06,2075.54,3361.7,True,True,True,True,1,3.97,polymer_residue
267,Rev9,9,W010,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2148.69,2105.03,1955.59,3169.0,True,True,True,True,1,3.83,polymer_residue
268,Rev9,9,W010,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2120.6,2076.4,2045.58,3377.7,True,True,True,True,0,0.0,
269,Rev9,9,W010,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2202.07,2143.09,2064.73,3317.4,True,True,True,True,0,0.0,
270,Rev9,9,W010,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2203.03,2087.91,2000.78,3444.2,True,True,True,True,0,0.0,
271,Rev9,9,W010,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2187.24,2204.38,2079.08,3451.9,True,False,True,True,0,0.0,
272,Rev9,9,W010,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2195.4,2138.12,2074.61,3305.8,True,True,True,True,0,0.0,
273,Rev9,9,W010,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2188.37,2153.44,2097.16,3220.5,True,True,True,True,2,9.98,
274,Rev9,9,W010,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2155.46,2156.48,2139.71,3186.3,True,True,True,True,1,4.05,pressure_spike
275,Rev9,9,W010,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2198.01,2154.49,2100.36,3332.4,True,True,True,True,0,0.0,
276,Rev9,9,W010,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2173.93,2095.92,1986.59,3309.1,True,True,True,True,0,0.0,
277,Rev9,9,W010,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2222.18,2088.83,2114.59,3219.2,True,True,True,True,0,0.0,
278,Rev9,9,W010,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2206.68,2128.99,2044.56,3315.6,True,True,True,True,0,0.0,
279,Rev9,9,W010,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2236.97,2106.64,2031.93,3323.2,False,True,True,True,0,0.0,
280,Rev9,9,W010,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2234.75,2188.12,2098.1,3551.7,False,True,True,False,0,0.0,
281,Rev9,9,W010,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2158.11,2142.32,2123.5,3117.7,True,True,True,True,1,5.76,pressure_spike
282,Rev9,9,W010,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2181.22,2123.62,2102.21,3368.8,True,True,True,True,1,4.07,
283,Rev9,9,W010,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2202.32,2119.66,2073.07,3289.6,True,True,True,True,0,0.0,
284,Rev9,9,W010,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2177.32,2174.68,2144.86,3641.7,True,True,True,False,1,3.52,
285,Rev9,9,W010,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2213.23,2116.53,2002.8,3413.0,True,True,True,True,0,0.0,
286,Rev9,9,W010,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2209.8,2127.23,2191.4,3345.5,True,True,False,True,0,0.0,
287,Rev9,9,W010,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2202.93,2171.24,2040.71,3145.4,True,True,True,True,0,0.0,
288,Rev9,9,W010,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2161.85,2155.36,2149.58,3274.6,True,True,True,True,0,0.0,
289,Rev9,9,W010,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2188.6,2205.12,2078.43,3319.7,True,False,True,True,1,5.09,endpoint_late
290,Rev9,9,W010,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2184.27,2117.8,2113.19,3446.7,True,True,True,True,1,4.5,
291,Base,0,W011,AE-3200,CH-A,C1,Center,0.0,0.0,2103.43,2035.87,1870.07,3197.0,True,True,False,True,0,0.0,
292,Base,0,W011,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2125.98,2059.51,2015.04,3407.9,True,True,True,True,0,0.0,
293,Base,0,W011,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2154.54,2125.69,1887.52,3444.5,True,True,False,True,0,0.0,
294,Base,0,W011,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2196.04,2111.98,1953.3,3730.3,True,True,True,False,0,0.0,
295,Base,0,W011,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2172.74,2091.83,1995.0,3504.8,True,True,True,False,0,0.0,
296,Base,0,W011,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2195.67,2134.56,1949.81,3397.9,True,True,True,True,0,0.0,
297,Base,0,W011,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2128.58,2129.37,1963.22,3324.8,True,True,True,True,0,0.0,
298,Base,0,W011,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2176.18,2102.63,1915.67,3607.9,True,True,True,False,0,0.0,
299,Base,0,W011,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2155.68,2149.92,1974.67,3502.3,True,True,True,False,1,6.39,polymer_residue
300,Base,0,W011,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2176.29,2144.93,1935.73,3427.2,True,True,True,True,0,0.0,
301,Base,0,W011,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2222.41,2084.87,1969.79,3375.8,True,True,True,True,1,5.58,
302,Base,0,W011,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2186.72,2082.78,1937.11,3473.7,True,True,True,True,0,0.0,
303,Base,0,W011,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2184.86,2103.55,2100.48,3436.3,True,True,True,True,1,5.67,
304,Base,0,W011,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2149.74,2122.28,2114.46,3671.4,True,True,True,False,1,4.58,
305,Base,0,W011,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2193.82,2129.18,2088.08,3568.3,True,True,True,False,0,0.0,
306,Base,0,W011,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2124.74,2083.99,1988.87,3262.5,True,True,True,True,0,0.0,
307,Base,0,W011,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2139.93,2145.65,1978.49,3661.2,True,True,True,False,0,0.0,
308,Base,0,W011,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2156.51,2164.01,1976.27,3360.0,True,True,True,True,0,0.0,
309,Base,0,W011,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2193.1,2149.36,2047.96,3459.4,True,True,True,True,0,0.0,
310,Base,0,W011,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2195.39,2113.71,1983.17,3273.6,True,True,True,True,1,3.8,polymer_residue
311,Base,0,W011,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2197.25,2138.75,2031.78,3518.9,True,True,True,False,0,0.0,
312,Base,0,W011,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2162.96,2151.58,1914.29,3446.5,True,True,True,True,1,2.67,
313,Base,0,W011,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2150.51,2127.4,2045.58,3529.3,True,True,True,False,0,0.0,
314,Base,0,W011,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2158.0,2138.59,1950.65,3508.3,True,True,True,False,2,9.81,pressure_spike
315,Base,0,W011,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2166.94,2105.53,2049.51,3566.8,True,True,True,False,0,0.0,
316,Base,0,W011,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2098.6,2095.21,1990.58,3485.7,True,True,True,True,1,2.35,
317,Base,0,W011,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2186.6,2121.33,2017.35,3413.4,True,True,True,True,1,5.56,arc_event
318,Base,0,W011,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2209.61,2093.02,1987.53,3316.7,True,True,True,True,1,6.06,
319,Base,0,W011,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2167.06,2165.19,1952.88,3654.6,True,True,True,False,0,0.0,
320,Rev6,6,W012,PX-7500,CH-C,C1,Center,0.0,0.0,2219.08,2070.19,2066.08,3508.3,True,True,True,False,0,0.0,
321,Rev6,6,W012,PX-7500,CH-C,MID-01,Mid,0.52,30.0,2104.67,2116.21,2148.17,3491.1,True,True,True,True,0,0.0,
322,Rev6,6,W012,PX-7500,CH-C,MID-02,Mid,0.52,90.0,2194.57,2091.14,2055.49,3347.5,True,True,True,True,0,0.0,
323,Rev6,6,W012,PX-7500,CH-C,MID-03,Mid,0.52,150.0,2178.4,2072.73,2050.31,3339.5,True,True,True,True,1,3.78,
324,Rev6,6,W012,PX-7500,CH-C,MID-04,Mid,0.52,210.0,2192.46,2113.56,2137.0,3361.8,True,True,True,True,0,0.0,
325,Rev6,6,W012,PX-7500,CH-C,MID-05,Mid,0.52,270.0,2150.43,2072.88,1946.56,3397.9,True,True,True,True,0,0.0,
326,Rev6,6,W012,PX-7500,CH-C,MID-06,Mid,0.52,330.0,2194.03,2088.32,2040.45,3193.3,True,True,True,True,0,0.0,
327,Rev6,6,W012,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,2148.19,2162.96,2131.93,3465.2,True,True,True,True,1,2.97,
328,Rev6,6,W012,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,2160.2,2108.48,2075.16,3106.3,True,True,True,True,1,3.15,polymer_residue
329,Rev6,6,W012,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,2178.8,2182.77,2175.3,3256.6,True,True,False,True,0,0.0,
330,Rev6,6,W012,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,2208.27,2100.83,2123.62,3399.1,True,True,True,True,0,0.0,
331,Rev6,6,W012,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,2212.81,2127.31,2106.76,3310.3,True,True,True,True,0,0.0,
332,Rev6,6,W012,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,2148.04,2173.47,2146.81,3271.0,True,True,True,True,0,0.0,
333,Rev6,6,W012,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,2211.36,2131.16,2185.32,3170.1,True,True,False,True,0,0.0,
334,Rev6,6,W012,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,2205.34,2190.22,2070.31,3396.1,True,True,True,True,1,4.82,polymer_residue
335,Rev6,6,W012,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,2144.81,2153.77,2172.93,3586.9,True,True,False,False,0,0.0,
336,Rev6,6,W012,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,2206.1,2129.82,2087.57,3373.0,True,True,True,True,0,0.0,
337,Rev6,6,W012,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,2126.93,2100.09,2125.34,3185.1,True,True,True,True,1,5.96,
338,Rev6,6,W012,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,2220.88,2176.79,2117.37,3572.3,True,True,True,False,1,5.36,
339,Rev6,6,W012,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,2258.22,2156.2,2163.56,3487.2,False,True,True,True,0,0.0,
340,Rev6,6,W012,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,2186.97,2164.39,2195.92,3355.6,True,True,False,True,1,5.14,polymer_residue
341,Rev6,6,W012,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,2213.42,2163.21,2020.67,3338.7,True,True,True,True,0,0.0,
342,Rev6,6,W012,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,2222.53,2122.33,2112.47,3434.2,True,True,True,True,0,0.0,
343,Rev6,6,W012,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,2185.63,2132.04,2154.13,3326.2,True,True,True,True,1,5.55,
344,Rev6,6,W012,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,2230.42,2152.22,2104.57,3569.9,False,True,True,False,0,0.0,
345,Rev6,6,W012,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,2203.69,2177.29,2104.23,3709.7,True,True,True,False,0,0.0,
346,Rev6,6,W012,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,2210.77,2156.94,2072.95,3449.0,True,True,True,True,1,2.51,polymer_residue
347,Rev6,6,W012,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,2188.49,2123.96,2019.26,3315.1,True,True,True,True,0,0.0,
348,Rev6,6,W012,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,2201.11,2126.18,2045.49,3517.3,True,True,True,False,1,5.54,
349,Rev7,7,W013,PX-7500,CH-D,C1,Center,0.0,0.0,2139.77,2112.89,1923.59,3274.3,True,True,True,True,0,0.0,
350,Rev7,7,W013,PX-7500,CH-D,MID-01,Mid,0.52,30.0,2129.87,2059.99,1980.49,3104.4,True,True,True,True,0,0.0,
351,Rev7,7,W013,PX-7500,CH-D,MID-02,Mid,0.52,90.0,2184.61,2063.33,2045.36,3102.9,True,True,True,True,1,3.09,
352,Rev7,7,W013,PX-7500,CH-D,MID-03,Mid,0.52,150.0,2174.53,2090.11,2007.6,3236.0,True,True,True,True,1,1.99,
